time_of_trip,start_lat,start_lng,hour,hour_grouping
9/5/2014 3:00,40.71094,-73.94328,3,3:00 AM - 5:59 AM
9/5/2014 3:01,40.72738,-74.00069,3,3:00 AM - 5:59 AM
9/5/2014 3:01,40.64561,-73.77675,3,3:00 AM - 5:59 AM
9/5/2014 3:01,40.75338,-73.97784,3,3:00 AM - 5:59 AM
9/5/2014 3:01,40.74844,-73.99605,3,3:00 AM - 5:59 AM
9/5/2014 3:02,40.72194,-73.95546,3,3:00 AM - 5:59 AM
9/5/2014 3:02,40.70017,-73.91751,3,3:00 AM - 5:59 AM
9/5/2014 3:02,40.64547,-73.9113,3,3:00 AM - 5:59 AM
9/5/2014 3:02,40.69108,-73.98439,3,3:00 AM - 5:59 AM
9/5/2014 3:02,40.72176,-73.99632,3,3:00 AM - 5:59 AM
9/5/2014 3:03,40.74115,-74.00199,3,3:00 AM - 5:59 AM
9/5/2014 3:03,40.74663,-73.98503,3,3:00 AM - 5:59 AM
9/5/2014 3:03,40.72671,-74.00194,3,3:00 AM - 5:59 AM
9/5/2014 3:03,40.76195,-73.9663,3,3:00 AM - 5:59 AM
9/5/2014 3:04,40.70092,-73.96141,3,3:00 AM - 5:59 AM
9/5/2014 3:04,40.69429,-73.93909,3,3:00 AM - 5:59 AM
9/5/2014 3:04,40.77067,-73.95673,3,3:00 AM - 5:59 AM
9/5/2014 3:04,40.74235,-74.00644,3,3:00 AM - 5:59 AM
9/5/2014 3:04,40.69,-73.95034,3,3:00 AM - 5:59 AM
9/5/2014 3:04,40.72063,-73.98061,3,3:00 AM - 5:59 AM
9/5/2014 3:04,40.77879,-73.95591,3,3:00 AM - 5:59 AM
9/5/2014 3:04,40.66946,-73.95844,3,3:00 AM - 5:59 AM
9/5/2014 3:04,40.70724,-74.00259,3,3:00 AM - 5:59 AM
9/5/2014 3:04,40.69667,-73.97736,3,3:00 AM - 5:59 AM
9/5/2014 3:04,40.61846,-74.03018,3,3:00 AM - 5:59 AM
9/5/2014 3:05,40.71408,-73.95137,3,3:00 AM - 5:59 AM
9/5/2014 3:05,40.7704,-73.96008,3,3:00 AM - 5:59 AM
9/5/2014 3:05,40.72972,-73.99171,3,3:00 AM - 5:59 AM
9/5/2014 3:05,40.75679,-73.97695,3,3:00 AM - 5:59 AM
9/5/2014 3:05,40.73798,-73.98381,3,3:00 AM - 5:59 AM
9/5/2014 3:05,40.72933,-74.01035,3,3:00 AM - 5:59 AM
9/5/2014 3:05,40.78426,-73.97752,3,3:00 AM - 5:59 AM
9/5/2014 3:05,40.73342,-74.00405,3,3:00 AM - 5:59 AM
9/5/2014 3:06,40.74763,-73.98697,3,3:00 AM - 5:59 AM
9/5/2014 3:06,40.7309,-73.98765,3,3:00 AM - 5:59 AM
9/5/2014 3:06,40.66154,-73.98955,3,3:00 AM - 5:59 AM
9/5/2014 3:06,40.72716,-73.99333,3,3:00 AM - 5:59 AM
9/5/2014 3:06,40.73224,-74.00173,3,3:00 AM - 5:59 AM
9/5/2014 3:06,40.691,-73.96544,3,3:00 AM - 5:59 AM
9/5/2014 3:06,40.60932,-73.96488,3,3:00 AM - 5:59 AM
9/5/2014 3:06,40.71285,-73.95708,3,3:00 AM - 5:59 AM
9/5/2014 3:07,40.72902,-74.00502,3,3:00 AM - 5:59 AM
9/5/2014 3:07,40.73853,-73.99177,3,3:00 AM - 5:59 AM
9/5/2014 3:07,40.63608,-74.00895,3,3:00 AM - 5:59 AM
9/5/2014 3:07,40.73533,-73.95326,3,3:00 AM - 5:59 AM
9/5/2014 3:07,40.74231,-73.9969,3,3:00 AM - 5:59 AM
9/5/2014 3:08,40.73051,-73.98458,3,3:00 AM - 5:59 AM
9/5/2014 3:08,40.64288,-73.95516,3,3:00 AM - 5:59 AM
9/5/2014 3:08,40.73473,-73.99276,3,3:00 AM - 5:59 AM
9/5/2014 3:08,40.74005,-74.00603,3,3:00 AM - 5:59 AM
9/5/2014 3:08,40.70612,-73.92323,3,3:00 AM - 5:59 AM
9/5/2014 3:08,40.75531,-73.99682,3,3:00 AM - 5:59 AM
9/5/2014 3:08,40.81107,-73.9643,3,3:00 AM - 5:59 AM
9/5/2014 3:09,40.74794,-73.90342,3,3:00 AM - 5:59 AM
9/5/2014 3:09,40.72187,-74.00982,3,3:00 AM - 5:59 AM
9/5/2014 3:09,40.65933,-73.92013,3,3:00 AM - 5:59 AM
9/5/2014 3:09,40.71712,-74.00286,3,3:00 AM - 5:59 AM
9/5/2014 3:09,40.72544,-73.99629,3,3:00 AM - 5:59 AM
9/5/2014 3:09,40.74476,-74.00853,3,3:00 AM - 5:59 AM
9/5/2014 3:10,40.76502,-73.99829,3,3:00 AM - 5:59 AM
9/5/2014 3:10,40.6812,-73.956,3,3:00 AM - 5:59 AM
9/5/2014 3:10,40.72438,-73.99808,3,3:00 AM - 5:59 AM
9/5/2014 3:10,40.77555,-73.95816,3,3:00 AM - 5:59 AM
9/5/2014 3:10,40.75241,-73.97536,3,3:00 AM - 5:59 AM
9/5/2014 3:10,40.71973,-73.96223,3,3:00 AM - 5:59 AM
9/5/2014 3:10,40.74574,-73.97602,3,3:00 AM - 5:59 AM
9/5/2014 3:11,40.6936,-73.9646,3,3:00 AM - 5:59 AM
9/5/2014 3:11,40.64826,-73.78232,3,3:00 AM - 5:59 AM
9/5/2014 3:11,40.75434,-73.97112,3,3:00 AM - 5:59 AM
9/5/2014 3:11,40.73159,-73.9947,3,3:00 AM - 5:59 AM
9/5/2014 3:11,40.76225,-73.97878,3,3:00 AM - 5:59 AM
9/5/2014 3:11,40.7174,-73.95895,3,3:00 AM - 5:59 AM
9/5/2014 3:11,40.71281,-73.95697,3,3:00 AM - 5:59 AM
9/5/2014 3:12,40.71728,-74.00301,3,3:00 AM - 5:59 AM
9/5/2014 3:12,40.73358,-74.00306,3,3:00 AM - 5:59 AM
9/5/2014 3:12,40.80498,-73.95255,3,3:00 AM - 5:59 AM
9/5/2014 3:12,40.68301,-73.96495,3,3:00 AM - 5:59 AM
9/5/2014 3:12,40.72265,-73.98291,3,3:00 AM - 5:59 AM
9/5/2014 3:12,40.75823,-73.99219,3,3:00 AM - 5:59 AM
9/5/2014 3:12,40.72965,-74.00439,3,3:00 AM - 5:59 AM
9/5/2014 3:12,40.74816,-74.00516,3,3:00 AM - 5:59 AM
9/5/2014 3:12,40.73727,-73.98892,3,3:00 AM - 5:59 AM
9/5/2014 3:12,40.80534,-73.95334,3,3:00 AM - 5:59 AM
9/5/2014 3:12,40.68792,-73.75717,3,3:00 AM - 5:59 AM
9/5/2014 3:12,40.77599,-73.94516,3,3:00 AM - 5:59 AM
9/5/2014 3:12,40.74934,-73.97699,3,3:00 AM - 5:59 AM
9/5/2014 3:12,40.70734,-74.00461,3,3:00 AM - 5:59 AM
9/5/2014 3:12,40.68661,-73.99049,3,3:00 AM - 5:59 AM
9/5/2014 3:13,40.71261,-73.9568,3,3:00 AM - 5:59 AM
9/5/2014 3:13,40.75961,-73.98956,3,3:00 AM - 5:59 AM
9/5/2014 3:13,40.75304,-74.0051,3,3:00 AM - 5:59 AM
9/5/2014 3:13,40.73684,-74.0033,3,3:00 AM - 5:59 AM
9/5/2014 3:13,40.75229,-73.98587,3,3:00 AM - 5:59 AM
9/5/2014 3:13,40.70323,-73.91357,3,3:00 AM - 5:59 AM
9/5/2014 3:14,40.75239,-73.97827,3,3:00 AM - 5:59 AM
9/5/2014 3:14,40.76158,-74.00018,3,3:00 AM - 5:59 AM
9/5/2014 3:14,40.68949,-73.85808,3,3:00 AM - 5:59 AM
9/5/2014 3:14,40.73798,-73.98111,3,3:00 AM - 5:59 AM
9/5/2014 3:14,40.5968,-73.97314,3,3:00 AM - 5:59 AM
9/5/2014 3:14,40.75228,-73.98205,3,3:00 AM - 5:59 AM
9/5/2014 3:14,40.67802,-73.9846,3,3:00 AM - 5:59 AM
9/5/2014 3:14,40.71025,-74.01468,3,3:00 AM - 5:59 AM
9/5/2014 3:14,40.79525,-73.96329,3,3:00 AM - 5:59 AM
9/5/2014 3:15,40.76247,-73.98337,3,3:00 AM - 5:59 AM
9/5/2014 3:15,40.7363,-73.9908,3,3:00 AM - 5:59 AM
9/5/2014 3:15,40.72126,-73.98788,3,3:00 AM - 5:59 AM
9/5/2014 3:15,40.72887,-73.99524,3,3:00 AM - 5:59 AM
9/5/2014 3:15,40.7273,-74.00556,3,3:00 AM - 5:59 AM
9/5/2014 3:16,40.74668,-73.99373,3,3:00 AM - 5:59 AM
9/5/2014 3:16,40.69642,-73.94709,3,3:00 AM - 5:59 AM
9/5/2014 3:16,40.73414,-73.86918,3,3:00 AM - 5:59 AM
9/5/2014 3:16,40.73243,-73.86837,3,3:00 AM - 5:59 AM
9/5/2014 3:16,40.7142,-74.01445,3,3:00 AM - 5:59 AM
9/5/2014 3:16,40.75226,-73.97782,3,3:00 AM - 5:59 AM
9/5/2014 3:16,40.84924,-73.93832,3,3:00 AM - 5:59 AM
9/5/2014 3:16,40.75004,-73.97261,3,3:00 AM - 5:59 AM
9/5/2014 3:16,40.72966,-73.98986,3,3:00 AM - 5:59 AM
9/5/2014 3:16,40.82449,-73.94444,3,3:00 AM - 5:59 AM
9/5/2014 3:17,40.72889,-73.99927,3,3:00 AM - 5:59 AM
9/5/2014 3:17,40.73386,-73.97688,3,3:00 AM - 5:59 AM
9/5/2014 3:17,40.67706,-73.95565,3,3:00 AM - 5:59 AM
9/5/2014 3:17,40.6659,-73.97577,3,3:00 AM - 5:59 AM
9/5/2014 3:17,40.7456,-73.99447,3,3:00 AM - 5:59 AM
9/5/2014 3:17,40.76536,-73.96378,3,3:00 AM - 5:59 AM
9/5/2014 3:18,40.71154,-74.00606,3,3:00 AM - 5:59 AM
9/5/2014 3:18,40.68579,-73.95397,3,3:00 AM - 5:59 AM
9/5/2014 3:18,40.77769,-73.96132,3,3:00 AM - 5:59 AM
9/5/2014 3:18,40.7682,-73.98236,3,3:00 AM - 5:59 AM
9/5/2014 3:18,40.75811,-73.9919,3,3:00 AM - 5:59 AM
9/5/2014 3:18,40.73312,-73.99842,3,3:00 AM - 5:59 AM
9/5/2014 3:19,40.7257,-74.00608,3,3:00 AM - 5:59 AM
9/5/2014 3:19,40.74185,-73.98305,3,3:00 AM - 5:59 AM
9/5/2014 3:19,40.73676,-73.99062,3,3:00 AM - 5:59 AM
9/5/2014 3:19,40.83046,-73.87181,3,3:00 AM - 5:59 AM
9/5/2014 3:19,40.75509,-73.96709,3,3:00 AM - 5:59 AM
9/5/2014 3:19,40.73499,-73.98302,3,3:00 AM - 5:59 AM
9/5/2014 3:19,40.7564,-73.96963,3,3:00 AM - 5:59 AM
9/5/2014 3:20,40.72024,-73.96183,3,3:00 AM - 5:59 AM
9/5/2014 3:20,40.73119,-73.9821,3,3:00 AM - 5:59 AM
9/5/2014 3:20,40.72336,-73.95055,3,3:00 AM - 5:59 AM
9/5/2014 3:21,40.71536,-73.99325,3,3:00 AM - 5:59 AM
9/5/2014 3:21,40.73457,-74.00076,3,3:00 AM - 5:59 AM
9/5/2014 3:21,40.66568,-73.99309,3,3:00 AM - 5:59 AM
9/5/2014 3:21,40.71923,-73.99361,3,3:00 AM - 5:59 AM
9/5/2014 3:21,40.75811,-73.91416,3,3:00 AM - 5:59 AM
9/5/2014 3:21,40.72917,-74.0024,3,3:00 AM - 5:59 AM
9/5/2014 3:22,40.74826,-73.97357,3,3:00 AM - 5:59 AM
9/5/2014 3:22,40.80554,-73.96207,3,3:00 AM - 5:59 AM
9/5/2014 3:22,40.71129,-73.94776,3,3:00 AM - 5:59 AM
9/5/2014 3:22,40.72593,-73.99756,3,3:00 AM - 5:59 AM
9/5/2014 3:22,40.72965,-73.98098,3,3:00 AM - 5:59 AM
9/5/2014 3:22,40.69718,-73.9608,3,3:00 AM - 5:59 AM
9/5/2014 3:22,40.80525,-73.9494,3,3:00 AM - 5:59 AM
9/5/2014 3:22,40.73829,-73.99614,3,3:00 AM - 5:59 AM
9/5/2014 3:22,40.77715,-73.95238,3,3:00 AM - 5:59 AM
9/5/2014 3:22,40.61178,-73.96839,3,3:00 AM - 5:59 AM
9/5/2014 3:22,40.74936,-73.98274,3,3:00 AM - 5:59 AM
9/5/2014 3:22,40.76299,-73.97613,3,3:00 AM - 5:59 AM
9/5/2014 3:22,40.68521,-73.95914,3,3:00 AM - 5:59 AM
9/5/2014 3:23,40.71735,-73.95601,3,3:00 AM - 5:59 AM
9/5/2014 3:23,40.70838,-74.00487,3,3:00 AM - 5:59 AM
9/5/2014 3:23,40.76076,-73.99038,3,3:00 AM - 5:59 AM
9/5/2014 3:23,40.76503,-73.99454,3,3:00 AM - 5:59 AM
9/5/2014 3:23,40.81402,-73.9497,3,3:00 AM - 5:59 AM
9/5/2014 3:24,40.74474,-74.003,3,3:00 AM - 5:59 AM
9/5/2014 3:24,40.72067,-73.99243,3,3:00 AM - 5:59 AM
9/5/2014 3:24,40.74262,-74.00669,3,3:00 AM - 5:59 AM
9/5/2014 3:24,40.7407,-73.98389,3,3:00 AM - 5:59 AM
9/5/2014 3:24,40.82987,-73.9482,3,3:00 AM - 5:59 AM
9/5/2014 3:24,40.72903,-73.99548,3,3:00 AM - 5:59 AM
9/5/2014 3:24,40.74254,-74.00418,3,3:00 AM - 5:59 AM
9/5/2014 3:24,40.7664,-73.98213,3,3:00 AM - 5:59 AM
9/5/2014 3:25,40.71393,-73.94936,3,3:00 AM - 5:59 AM
9/5/2014 3:25,40.75512,-73.96911,3,3:00 AM - 5:59 AM
9/5/2014 3:25,40.68753,-73.99341,3,3:00 AM - 5:59 AM
9/5/2014 3:25,40.73236,-73.98786,3,3:00 AM - 5:59 AM
9/5/2014 3:25,40.68956,-73.97061,3,3:00 AM - 5:59 AM
9/5/2014 3:25,40.83646,-73.83674,3,3:00 AM - 5:59 AM
9/5/2014 3:25,40.70179,-73.91515,3,3:00 AM - 5:59 AM
9/5/2014 3:25,40.67774,-73.89536,3,3:00 AM - 5:59 AM
9/5/2014 3:25,40.66932,-73.97624,3,3:00 AM - 5:59 AM
9/5/2014 3:26,40.64667,-73.78975,3,3:00 AM - 5:59 AM
9/5/2014 3:26,40.73902,-73.98566,3,3:00 AM - 5:59 AM
9/5/2014 3:26,40.71968,-73.98857,3,3:00 AM - 5:59 AM
9/5/2014 3:26,40.74689,-73.94513,3,3:00 AM - 5:59 AM
9/5/2014 3:26,40.76352,-73.98524,3,3:00 AM - 5:59 AM
9/5/2014 3:26,40.7011,-73.91419,3,3:00 AM - 5:59 AM
9/5/2014 3:26,40.74638,-73.97794,3,3:00 AM - 5:59 AM
9/5/2014 3:26,40.66016,-73.91226,3,3:00 AM - 5:59 AM
9/5/2014 3:27,40.7525,-74.00066,3,3:00 AM - 5:59 AM
9/5/2014 3:27,40.71388,-73.93908,3,3:00 AM - 5:59 AM
9/5/2014 3:27,40.73289,-73.98426,3,3:00 AM - 5:59 AM
9/5/2014 3:27,40.79833,-73.94186,3,3:00 AM - 5:59 AM
9/5/2014 3:27,40.76026,-73.96503,3,3:00 AM - 5:59 AM
9/5/2014 3:27,40.74763,-73.9809,3,3:00 AM - 5:59 AM
9/5/2014 3:28,40.72874,-74.00331,3,3:00 AM - 5:59 AM
9/5/2014 3:28,40.73452,-73.99012,3,3:00 AM - 5:59 AM
9/5/2014 3:28,40.75516,-73.84383,3,3:00 AM - 5:59 AM
9/5/2014 3:28,40.68387,-73.99514,3,3:00 AM - 5:59 AM
9/5/2014 3:28,40.67952,-74.00437,3,3:00 AM - 5:59 AM
9/5/2014 3:28,40.72096,-74.00847,3,3:00 AM - 5:59 AM
9/5/2014 3:28,40.74784,-73.98826,3,3:00 AM - 5:59 AM
9/5/2014 3:28,40.69734,-73.9511,3,3:00 AM - 5:59 AM
9/5/2014 3:28,40.77695,-73.9864,3,3:00 AM - 5:59 AM
9/5/2014 3:29,40.68679,-73.95879,3,3:00 AM - 5:59 AM
9/5/2014 3:29,40.68362,-73.94397,3,3:00 AM - 5:59 AM
9/5/2014 3:29,40.69458,-73.90654,3,3:00 AM - 5:59 AM
9/5/2014 3:29,40.75737,-73.98608,3,3:00 AM - 5:59 AM
9/5/2014 3:29,40.66763,-73.87245,3,3:00 AM - 5:59 AM
9/5/2014 3:29,40.75269,-73.98451,3,3:00 AM - 5:59 AM
9/5/2014 3:29,40.74024,-73.98441,3,3:00 AM - 5:59 AM
9/5/2014 3:30,40.74672,-73.98667,3,3:00 AM - 5:59 AM
9/5/2014 3:30,40.7448,-73.99142,3,3:00 AM - 5:59 AM
9/5/2014 3:30,40.73765,-73.98241,3,3:00 AM - 5:59 AM
9/5/2014 3:30,40.75451,-73.99114,3,3:00 AM - 5:59 AM
9/5/2014 3:31,40.8006,-73.95499,3,3:00 AM - 5:59 AM
9/5/2014 3:31,40.64539,-73.77641,3,3:00 AM - 5:59 AM
9/5/2014 3:31,40.77385,-73.87376,3,3:00 AM - 5:59 AM
9/5/2014 3:31,40.73582,-73.98744,3,3:00 AM - 5:59 AM
9/5/2014 3:31,40.67498,-73.9995,3,3:00 AM - 5:59 AM
9/5/2014 3:31,40.72645,-73.98922,3,3:00 AM - 5:59 AM
9/5/2014 3:31,40.71998,-73.9924,3,3:00 AM - 5:59 AM
9/5/2014 3:32,40.7401,-74.00577,3,3:00 AM - 5:59 AM
9/5/2014 3:32,40.73618,-74.00321,3,3:00 AM - 5:59 AM
9/5/2014 3:32,40.72009,-73.97898,3,3:00 AM - 5:59 AM
9/5/2014 3:32,40.7649,-73.96482,3,3:00 AM - 5:59 AM
9/5/2014 3:32,40.68949,-73.98724,3,3:00 AM - 5:59 AM
9/5/2014 3:33,40.73666,-73.99734,3,3:00 AM - 5:59 AM
9/5/2014 3:33,40.72055,-73.99976,3,3:00 AM - 5:59 AM
9/5/2014 3:33,40.69428,-73.99459,3,3:00 AM - 5:59 AM
9/5/2014 3:33,40.72357,-73.95608,3,3:00 AM - 5:59 AM
9/5/2014 3:33,40.73156,-73.98891,3,3:00 AM - 5:59 AM
9/5/2014 3:33,40.75009,-73.98847,3,3:00 AM - 5:59 AM
9/5/2014 3:33,40.73481,-73.95861,3,3:00 AM - 5:59 AM
9/5/2014 3:34,40.68963,-73.9274,3,3:00 AM - 5:59 AM
9/5/2014 3:34,40.7071,-73.95442,3,3:00 AM - 5:59 AM
9/5/2014 3:34,40.71233,-73.95707,3,3:00 AM - 5:59 AM
9/5/2014 3:35,40.72946,-73.98106,3,3:00 AM - 5:59 AM
9/5/2014 3:35,40.74651,-73.98588,3,3:00 AM - 5:59 AM
9/5/2014 3:35,40.73657,-73.85301,3,3:00 AM - 5:59 AM
9/5/2014 3:35,40.74265,-74.00321,3,3:00 AM - 5:59 AM
9/5/2014 3:35,40.66346,-73.99385,3,3:00 AM - 5:59 AM
9/5/2014 3:35,40.72862,-74.00554,3,3:00 AM - 5:59 AM
9/5/2014 3:35,40.75514,-73.96829,3,3:00 AM - 5:59 AM
9/5/2014 3:35,40.68465,-73.97763,3,3:00 AM - 5:59 AM
9/5/2014 3:35,40.72999,-74.00194,3,3:00 AM - 5:59 AM
9/5/2014 3:35,40.74444,-73.99844,3,3:00 AM - 5:59 AM
9/5/2014 3:35,40.75635,-73.92887,3,3:00 AM - 5:59 AM
9/5/2014 3:35,40.72628,-73.89255,3,3:00 AM - 5:59 AM
9/5/2014 3:35,40.72962,-73.9782,3,3:00 AM - 5:59 AM
9/5/2014 3:35,40.72243,-74.01161,3,3:00 AM - 5:59 AM
9/5/2014 3:35,40.73324,-73.98741,3,3:00 AM - 5:59 AM
9/5/2014 3:36,40.80467,-73.95191,3,3:00 AM - 5:59 AM
9/5/2014 3:36,40.72575,-73.99414,3,3:00 AM - 5:59 AM
9/5/2014 3:36,40.74762,-73.9931,3,3:00 AM - 5:59 AM
9/5/2014 3:36,40.74627,-73.97529,3,3:00 AM - 5:59 AM
9/5/2014 3:37,40.73214,-73.98432,3,3:00 AM - 5:59 AM
9/5/2014 3:37,40.76426,-73.96669,3,3:00 AM - 5:59 AM
9/5/2014 3:37,40.72205,-73.99526,3,3:00 AM - 5:59 AM
9/5/2014 3:37,40.84969,-73.93333,3,3:00 AM - 5:59 AM
9/5/2014 3:37,40.76142,-73.99945,3,3:00 AM - 5:59 AM
9/5/2014 3:37,40.66348,-73.99403,3,3:00 AM - 5:59 AM
9/5/2014 3:37,40.64482,-73.77752,3,3:00 AM - 5:59 AM
9/5/2014 3:37,40.72847,-73.95721,3,3:00 AM - 5:59 AM
9/5/2014 3:38,40.7571,-73.96794,3,3:00 AM - 5:59 AM
9/5/2014 3:38,40.76002,-73.99519,3,3:00 AM - 5:59 AM
9/5/2014 3:38,40.80661,-73.96054,3,3:00 AM - 5:59 AM
9/5/2014 3:38,40.72873,-73.99941,3,3:00 AM - 5:59 AM
9/5/2014 3:38,40.77379,-73.87405,3,3:00 AM - 5:59 AM
9/5/2014 3:38,40.76353,-73.98521,3,3:00 AM - 5:59 AM
9/5/2014 3:39,40.71161,-74.0078,3,3:00 AM - 5:59 AM
9/5/2014 3:39,40.766,-73.95601,3,3:00 AM - 5:59 AM
9/5/2014 3:39,40.7364,-73.98679,3,3:00 AM - 5:59 AM
9/5/2014 3:39,40.70571,-73.9317,3,3:00 AM - 5:59 AM
9/5/2014 3:39,40.75003,-73.98436,3,3:00 AM - 5:59 AM
9/5/2014 3:40,40.74999,-73.98355,3,3:00 AM - 5:59 AM
9/5/2014 3:40,40.72967,-74.00071,3,3:00 AM - 5:59 AM
9/5/2014 3:40,40.74744,-73.97249,3,3:00 AM - 5:59 AM
9/5/2014 3:40,40.77437,-73.98838,3,3:00 AM - 5:59 AM
9/5/2014 3:40,40.76708,-73.98385,3,3:00 AM - 5:59 AM
9/5/2014 3:40,40.7306,-74.00453,3,3:00 AM - 5:59 AM
9/5/2014 3:40,40.7119,-74.00639,3,3:00 AM - 5:59 AM
9/5/2014 3:41,40.72881,-73.97848,3,3:00 AM - 5:59 AM
9/5/2014 3:41,40.77402,-73.87262,3,3:00 AM - 5:59 AM
9/5/2014 3:41,40.64467,-73.78212,3,3:00 AM - 5:59 AM
9/5/2014 3:41,40.66067,-73.98012,3,3:00 AM - 5:59 AM
9/5/2014 3:42,40.74049,-73.97246,3,3:00 AM - 5:59 AM
9/5/2014 3:42,40.72228,-73.9869,3,3:00 AM - 5:59 AM
9/5/2014 3:42,40.75853,-73.98885,3,3:00 AM - 5:59 AM
9/5/2014 3:42,40.76139,-73.98308,3,3:00 AM - 5:59 AM
9/5/2014 3:42,40.76766,-73.98486,3,3:00 AM - 5:59 AM
9/5/2014 3:43,40.73945,-73.98861,3,3:00 AM - 5:59 AM
9/5/2014 3:43,40.74028,-73.98881,3,3:00 AM - 5:59 AM
9/5/2014 3:43,40.7336,-73.98768,3,3:00 AM - 5:59 AM
9/5/2014 3:43,40.75594,-73.99645,3,3:00 AM - 5:59 AM
9/5/2014 3:43,40.78428,-73.97958,3,3:00 AM - 5:59 AM
9/5/2014 3:43,40.7444,-73.94473,3,3:00 AM - 5:59 AM
9/5/2014 3:43,40.67429,-73.98462,3,3:00 AM - 5:59 AM
9/5/2014 3:43,40.72812,-73.98287,3,3:00 AM - 5:59 AM
9/5/2014 3:44,40.74739,-73.99752,3,3:00 AM - 5:59 AM
9/5/2014 3:44,40.68615,-73.97404,3,3:00 AM - 5:59 AM
9/5/2014 3:44,40.72491,-73.98272,3,3:00 AM - 5:59 AM
9/5/2014 3:44,40.85554,-73.89974,3,3:00 AM - 5:59 AM
9/5/2014 3:44,40.68545,-73.94343,3,3:00 AM - 5:59 AM
9/5/2014 3:44,40.76479,-73.98447,3,3:00 AM - 5:59 AM
9/5/2014 3:44,40.76376,-73.99622,3,3:00 AM - 5:59 AM
9/5/2014 3:45,40.76806,-73.98787,3,3:00 AM - 5:59 AM
9/5/2014 3:45,40.74692,-73.89183,3,3:00 AM - 5:59 AM
9/5/2014 3:45,40.806,-73.95288,3,3:00 AM - 5:59 AM
9/5/2014 3:45,40.74621,-73.97777,3,3:00 AM - 5:59 AM
9/5/2014 3:45,40.72769,-73.97929,3,3:00 AM - 5:59 AM
9/5/2014 3:45,40.76014,-73.99263,3,3:00 AM - 5:59 AM
9/5/2014 3:45,40.74526,-73.99844,3,3:00 AM - 5:59 AM
9/5/2014 3:46,40.69204,-73.98724,3,3:00 AM - 5:59 AM
9/5/2014 3:46,40.72389,-73.94781,3,3:00 AM - 5:59 AM
9/5/2014 3:46,40.76346,-73.99666,3,3:00 AM - 5:59 AM
9/5/2014 3:46,40.76347,-73.99666,3,3:00 AM - 5:59 AM
9/5/2014 3:46,40.75474,-73.99744,3,3:00 AM - 5:59 AM
9/5/2014 3:46,40.76374,-73.99719,3,3:00 AM - 5:59 AM
9/5/2014 3:46,40.7267,-73.99414,3,3:00 AM - 5:59 AM
9/5/2014 3:46,40.68171,-73.92882,3,3:00 AM - 5:59 AM
9/5/2014 3:47,40.76802,-73.98388,3,3:00 AM - 5:59 AM
9/5/2014 3:47,40.76894,-73.9131,3,3:00 AM - 5:59 AM
9/5/2014 3:47,40.71101,-73.98991,3,3:00 AM - 5:59 AM
9/5/2014 3:47,40.67759,-73.97967,3,3:00 AM - 5:59 AM
9/5/2014 3:47,40.73467,-74.00005,3,3:00 AM - 5:59 AM
9/5/2014 3:47,40.71775,-74.00898,3,3:00 AM - 5:59 AM
9/5/2014 3:47,40.74392,-74.00474,3,3:00 AM - 5:59 AM
9/5/2014 3:48,40.72387,-73.95488,3,3:00 AM - 5:59 AM
9/5/2014 3:48,40.73487,-73.98812,3,3:00 AM - 5:59 AM
9/5/2014 3:48,40.70021,-73.93286,3,3:00 AM - 5:59 AM
9/5/2014 3:48,40.76761,-73.95923,3,3:00 AM - 5:59 AM
9/5/2014 3:48,40.76203,-74.00148,3,3:00 AM - 5:59 AM
9/5/2014 3:48,40.73059,-73.98911,3,3:00 AM - 5:59 AM
9/5/2014 3:48,40.77198,-73.9252,3,3:00 AM - 5:59 AM
9/5/2014 3:49,40.77201,-73.95591,3,3:00 AM - 5:59 AM
9/5/2014 3:49,40.7383,-74.00391,3,3:00 AM - 5:59 AM
9/5/2014 3:49,40.75895,-73.97282,3,3:00 AM - 5:59 AM
9/5/2014 3:49,40.69356,-73.96502,3,3:00 AM - 5:59 AM
9/5/2014 3:49,40.73533,-73.99165,3,3:00 AM - 5:59 AM
9/5/2014 3:49,40.75348,-73.97297,3,3:00 AM - 5:59 AM
9/5/2014 3:49,40.75934,-73.99268,3,3:00 AM - 5:59 AM
9/5/2014 3:49,40.74658,-74.00153,3,3:00 AM - 5:59 AM
9/5/2014 3:50,40.71543,-74.00108,3,3:00 AM - 5:59 AM
9/5/2014 3:50,40.74827,-73.97334,3,3:00 AM - 5:59 AM
9/5/2014 3:50,40.74938,-73.98635,3,3:00 AM - 5:59 AM
9/5/2014 3:50,40.72286,-73.98587,3,3:00 AM - 5:59 AM
9/5/2014 3:50,40.7333,-73.99982,3,3:00 AM - 5:59 AM
9/5/2014 3:50,40.70578,-73.92246,3,3:00 AM - 5:59 AM
9/5/2014 3:50,40.74682,-73.97717,3,3:00 AM - 5:59 AM
9/5/2014 3:50,40.73208,-73.98204,3,3:00 AM - 5:59 AM
9/5/2014 3:51,40.72438,-73.85545,3,3:00 AM - 5:59 AM
9/5/2014 3:51,40.76306,-73.98185,3,3:00 AM - 5:59 AM
9/5/2014 3:51,40.74675,-73.97596,3,3:00 AM - 5:59 AM
9/5/2014 3:51,40.73766,-73.99348,3,3:00 AM - 5:59 AM
9/5/2014 3:51,40.73381,-73.99041,3,3:00 AM - 5:59 AM
9/5/2014 3:52,40.72124,-73.95858,3,3:00 AM - 5:59 AM
9/5/2014 3:52,40.67097,-73.95461,3,3:00 AM - 5:59 AM
