time_of_trip,lat,lon
9/1/2014 1:03,40.75003,-73.98396
9/1/2014 1:03,40.74559,-73.99318
9/1/2014 1:04,40.6743,-73.94951
9/1/2014 1:04,40.70327,-73.99239
9/1/2014 1:04,40.68287,-73.93439
9/1/2014 1:04,40.72528,-73.98344
9/1/2014 1:04,40.65943,-73.99024
9/1/2014 1:05,40.76134,-73.96041
9/1/2014 1:05,40.77182,-73.98266
9/1/2014 1:05,40.85065,-73.93137
9/1/2014 1:05,40.68215,-73.90355
9/1/2014 1:05,40.72664,-73.99183
9/1/2014 1:05,40.74544,-74.00459
9/1/2014 1:05,40.7863,-73.97777
9/1/2014 1:06,40.67428,-74.00222
9/1/2014 1:06,40.73789,-73.97369
9/1/2014 1:06,40.71233,-73.94461
9/1/2014 1:07,40.73692,-73.99291
9/1/2014 1:07,40.60442,-74.00705
9/1/2014 1:07,40.71897,-73.99577
9/1/2014 1:07,40.73139,-73.99929
9/1/2014 1:07,40.73755,-73.86269
9/1/2014 1:07,40.73122,-73.98042
9/1/2014 1:08,40.71255,-74.00928
9/1/2014 1:08,40.71137,-74.00568
9/1/2014 1:08,40.71481,-73.99247
9/1/2014 1:08,40.77317,-73.95008
9/1/2014 1:09,40.70632,-73.9385
9/1/2014 1:09,40.73365,-73.98776
9/1/2014 1:09,40.66254,-73.92022
9/1/2014 1:09,40.76959,-73.9876
9/1/2014 1:09,40.70088,-73.99192
9/1/2014 1:09,40.73061,-73.9862
9/1/2014 1:09,40.68805,-73.94744
9/1/2014 1:09,40.67651,-74.00193
9/1/2014 1:10,40.71744,-73.99539
9/1/2014 1:10,40.73474,-73.99062
9/1/2014 1:10,40.70816,-74.0065
9/1/2014 1:10,40.72772,-73.98904
9/1/2014 1:10,40.74614,-73.99211
9/1/2014 1:10,40.78788,-73.97701
9/1/2014 1:10,40.79314,-73.95042
9/1/2014 1:10,40.67834,-73.9813
9/1/2014 1:11,40.73665,-73.87806
9/1/2014 1:11,40.72356,-73.98711
9/1/2014 1:11,40.66783,-73.9314
9/1/2014 1:11,40.77247,-73.94651
9/1/2014 1:11,40.61826,-74.00958
9/1/2014 1:11,40.70844,-73.93929
9/1/2014 1:11,40.75141,-73.9812
9/1/2014 1:11,40.76146,-73.83293
9/1/2014 1:11,40.75791,-73.96956
9/1/2014 1:11,40.74247,-73.88495
9/1/2014 1:11,40.79891,-73.96952
9/1/2014 1:12,40.71773,-73.9926
9/1/2014 1:12,40.76078,-73.99603
9/1/2014 1:12,40.67729,-73.90667
9/1/2014 1:12,40.6869,-73.99531
9/1/2014 1:12,40.74837,-73.99028
9/1/2014 1:12,40.65672,-74.00711
9/1/2014 1:13,40.72644,-73.98817
9/1/2014 1:13,40.75345,-73.97308
9/1/2014 1:13,40.71335,-73.91371
9/1/2014 1:13,40.77114,-73.9835
9/1/2014 1:13,40.72925,-73.99012
9/1/2014 1:14,40.7378,-73.99011
9/1/2014 1:14,40.74499,-73.97596
9/1/2014 1:14,40.67767,-73.99721
9/1/2014 1:14,40.69387,-73.92675
9/1/2014 1:14,40.71409,-73.94988
9/1/2014 1:15,40.69619,-73.95553
9/1/2014 1:15,40.76898,-73.94339
9/1/2014 1:15,40.76149,-73.97827
9/1/2014 1:15,40.70739,-74.01193
9/1/2014 1:15,40.82217,-73.95597
9/1/2014 1:15,40.73108,-73.98605
9/1/2014 1:15,40.86723,-73.91755
9/1/2014 1:15,40.70416,-74.00656
9/1/2014 1:16,40.75267,-73.9946
9/1/2014 1:16,40.70647,-74.00464
9/1/2014 1:16,40.76483,-73.98795
9/1/2014 1:16,40.74683,-73.97993
9/1/2014 1:16,40.73985,-74.00672
9/1/2014 1:16,40.72589,-74.0015
9/1/2014 1:16,40.7284,-73.9848
9/1/2014 1:16,40.7588,-73.98842
9/1/2014 1:16,40.74015,-73.97922
9/1/2014 1:16,40.74764,-74.00033
9/1/2014 1:16,40.7194,-73.99233
9/1/2014 1:16,40.70735,-73.93026
9/1/2014 1:17,40.72139,-73.9927
9/1/2014 1:17,40.78356,-73.97718
9/1/2014 1:17,40.69234,-73.93646
9/1/2014 1:17,40.78123,-73.94949
9/1/2014 1:18,40.69581,-73.94062
9/1/2014 1:18,40.73118,-73.99992
9/1/2014 1:18,40.68783,-73.95562
9/1/2014 1:18,40.75195,-73.97697
9/1/2014 1:18,40.72943,-73.99764
9/1/2014 1:18,40.74832,-73.99627
9/1/2014 1:18,40.76541,-73.97789
9/1/2014 1:19,40.74324,-73.99987
9/1/2014 1:19,40.69864,-73.74906
9/1/2014 1:19,40.74509,-74.00383
9/1/2014 1:19,40.77283,-73.94778
9/1/2014 1:19,40.83379,-73.94036
9/1/2014 1:19,40.73067,-73.99886
9/1/2014 1:19,40.75249,-73.98942
9/1/2014 1:19,40.68561,-73.99479
9/1/2014 1:19,40.73604,-73.95602
9/1/2014 1:19,40.72422,-73.98813
9/1/2014 1:19,40.72878,-74.00175
9/1/2014 1:19,40.76823,-73.95696
9/1/2014 1:20,40.76358,-73.91958
9/1/2014 1:20,40.73321,-73.97555
9/1/2014 1:20,40.733,-73.98224
9/1/2014 1:20,40.77427,-73.94834
9/1/2014 1:20,40.68327,-73.9618
9/1/2014 1:20,40.74043,-73.89341
9/1/2014 1:20,40.73468,-74.00614
9/1/2014 1:20,40.64002,-73.99526
9/1/2014 1:21,40.76395,-73.77116
9/1/2014 1:21,40.77489,-73.9821
9/1/2014 1:21,40.70775,-73.93259
9/1/2014 1:21,40.88529,-73.90803
9/1/2014 1:21,40.7102,-74.00429
9/1/2014 1:21,40.72793,-73.988
9/1/2014 1:21,40.82346,-73.94995
9/1/2014 1:21,40.67295,-73.92427
9/1/2014 1:21,40.71818,-73.95527
9/1/2014 1:22,40.73249,-73.98163
9/1/2014 1:22,40.82036,-73.95508
9/1/2014 1:22,40.76165,-73.9899
9/1/2014 1:22,40.71958,-73.99545
9/1/2014 1:22,40.65647,-74.0092
9/1/2014 1:22,40.65047,-73.78622
9/1/2014 1:22,40.66854,-73.9802
9/1/2014 1:22,40.71097,-74.01082
9/1/2014 1:22,40.7483,-73.98879
9/1/2014 1:23,40.77703,-73.94554
9/1/2014 1:23,40.75572,-73.9679
9/1/2014 1:23,40.71916,-73.98878
9/1/2014 1:23,40.8498,-73.92837
9/1/2014 1:23,40.72922,-73.98163
9/1/2014 1:24,40.75594,-73.88248
9/1/2014 1:24,40.75612,-74.00052
9/1/2014 1:24,40.73121,-73.98217
9/1/2014 1:24,40.74537,-73.97702
9/1/2014 1:24,40.70856,-73.93804
9/1/2014 1:24,40.73113,-73.99119
9/1/2014 1:24,40.74308,-74.00015
9/1/2014 1:24,40.66393,-73.98417
9/1/2014 1:24,40.76071,-73.92638
9/1/2014 1:24,40.79603,-73.97075
9/1/2014 1:25,40.7442,-73.97869
9/1/2014 1:25,40.74558,-73.99906
9/1/2014 1:25,40.73407,-73.99314
9/1/2014 1:25,40.74212,-73.97476
9/1/2014 1:25,40.70851,-73.93849
9/1/2014 1:25,40.68337,-73.88943
9/1/2014 1:26,40.67853,-73.94894
9/1/2014 1:26,40.77445,-73.94858
9/1/2014 1:26,40.74355,-73.97273
9/1/2014 1:27,40.70782,-74.0131
9/1/2014 1:27,40.67709,-73.98626
9/1/2014 1:27,40.70162,-73.95187
9/1/2014 1:27,40.78194,-73.98363
9/1/2014 1:27,40.70793,-74.00603
9/1/2014 1:27,40.63884,-73.91322
9/1/2014 1:27,40.75903,-73.99001
9/1/2014 1:27,40.74208,-73.99485
9/1/2014 1:28,40.79725,-73.93817
9/1/2014 1:28,40.73312,-74.00661
9/1/2014 1:28,40.75733,-73.99949
